202312051655
baigai
x
yagura
wiper_drive,others,1528,9,3,6,win
shooter_h3_d,myself,1097,5,4,2,win
shooter_spla,others,1251,12,9,5,win
blaster_crash,others,1106,12,5,6,win
shooter_modelar_rg,others,1989,8,7,6,lose
wiper_drive,others,1106,7,1,4,lose
maneuver_spla_collabo,others,892,8,9,4,lose
blaster_long,others,1027,3,6,3,lose
a_x,a_y,a_sp,a_life,b_x,b_y,b_sp,b_life,y_x,y_y,y_sp,y_life,x_x,x_y,x_sp,x_life,u_x,u_y,u_sp,u_life,r_x,r_y,r_sp,r_life,d_x,d_y,d_sp,d_life,l_x,l_y,l_sp,l_life
1150,368,53,1,1575,201,nan,1,nan,nan,69,1,801,461,6,1,45,700,nan,1,821,544,42,1,802,660,nan,1,1124,548,6,1
1161,377,53,1,1547,212,nan,1,nan,nan,69,1,801,461,6,1,194,677,nan,1,824,541,43,1,821,647,8,1,1114,585,6,1
1157,398,53,1,1526,223,nan,1,nan,nan,69,1,801,461,6,1,289,664,nan,1,825,542,40,1,836,632,9,1,1089,600,6,1
1149,416,53,1,1514,229,nan,1,1816,119,69,1,801,461,6,1,336,657,nan,1,nan,nan,48,1,847,618,9,1,1063,600,6,1
1143,433,53,1,1484,241,nan,1,1685,149,nan,1,801,461,nan,1,369,652,8,1,857,503,1,1,858,604,9,1,1064,583,6,1
1146,430,53,1,1455,255,nan,1,1607,167,nan,1,801,461,2,1,417,652,8,1,873,475,1,1,869,586,9,1,1078,594,6,1
1429,262,53,1,1428,262,nan,1,1568,180,nan,1,801,461,2,1,452,652,80,1,882,451,1,1,879,556,9,1,1078,613,6,1
1184,393,53,1,1408,286,nan,1,1535,200,nan,1,801,461,4,1,480,651,80,1,899,426,2,1,895,524,nan,1,1059,613,6,1
1171,395,53,1,1401,311,nan,1,1503,232,nan,1,801,461,5,1,501,659,nan,1,934,413,2,1,923,508,0,1,1037,601,6,1
1143,403,53,1,1385,325,nan,1,1468,252,nan,1,801,461,5,1,517,669,88,1,947,421,2,1,957,509,nan,1,1008,599,6,1
1114,418,63,1,1368,331,nan,1,1437,254,nan,1,801,461,9,1,529,668,2,1,947,428,nan,1,983,526,1,1,993,605,nan,1
1107,424,3,1,1357,338,nan,1,1409,258,nan,1,801,461,nan,1,560,652,nan,1,946,432,nan,1,1010,536,1,1,978,606,nan,1
1110,420,nan,1,1339,365,nan,1,1379,266,nan,1,801,461,nan,1,594,638,nan,1,949,430,nan,1,1022,541,1,1,967,611,nan,1
1103,415,nan,1,1331,386,nan,1,1352,275,4,1,801,461,nan,1,628,632,nan,1,969,432,nan,1,1014,546,1,1,973,609,nan,1
1083,416,5,1,1326,402,nan,1,1333,278,4,1,801,461,nan,1,659,627,nan,1,989,438,nan,1,1013,536,1,1,975,607,nan,1
1063,426,nan,1,1314,410,nan,1,1324,274,nan,1,801,461,nan,1,689,621,nan,1,1007,440,nan,1,1014,533,1,1,975,607,nan,1
1074,430,nan,1,1302,410,nan,1,1315,267,nan,1,801,461,nan,1,711,618,nan,1,1010,439,nan,1,1035,544,nan,1,970,604,nan,1
1108,417,nan,1,1290,412,nan,1,1282,245,nan,1,801,461,nan,1,728,615,nan,1,985,439,nan,1,1060,551,nan,1,970,604,nan,1
1140,409,nan,1,1278,419,nan,1,1250,224,nan,1,801,461,nan,1,742,610,nan,1,967,438,8,1,1071,562,nan,1,970,604,nan,1
1159,410,nan,1,1257,418,nan,1,1215,218,nan,1,801,461,nan,1,754,607,nan,1,956,433,4,1,1071,559,nan,1,971,605,nan,1
1175,412,nan,1,1174,412,nan,1,1193,217,nan,1,801,461,nan,1,769,603,nan,1,945,427,7,1,1081,542,nan,1,978,605,nan,1
1193,411,nan,1,1193,411,nan,1,1173,221,nan,1,801,461,nan,1,786,599,nan,1,939,432,8,1,1106,524,nan,1,1010,613,nan,1
nan,nan,3,1,1198,421,nan,1,1156,225,nan,1,801,461,nan,1,802,595,nan,1,950,441,nan,1,1124,526,nan,1,1050,615,nan,1
1189,383,3,1,1189,383,nan,1,1144,227,4,1,801,461,nan,1,827,585,nan,1,965,442,nan,1,1119,531,nan,1,1067,609,nan,1
1176,355,1,1,1208,397,nan,1,1130,229,nan,1,801,461,nan,1,855,562,nan,1,957,441,nan,1,1121,538,nan,1,1089,607,nan,1
1169,321,nan,1,1221,400,nan,1,1114,235,nan,1,1313,45,nan,1,880,536,nan,1,920,420,4,1,1123,544,nan,1,1100,621,nan,1
1163,311,nan,1,1247,405,nan,1,1104,246,nan,1,1313,45,nan,1,894,510,nan,1,916,397,nan,1,1117,549,nan,1,1084,632,nan,1
1142,325,3,1,1141,325,nan,1,1099,252,3,1,1313,45,4,1,892,493,nan,1,932,391,nan,1,1110,559,nan,1,1068,618,nan,1
1131,342,nan,1,1272,410,nan,1,1095,253,4,1,1313,45,4,1,894,483,nan,1,954,395,8,1,1100,567,nan,1,1102,580,nan,1
1121,354,nan,1,1284,413,nan,1,1080,236,nan,1,1313,45,4,1,902,475,nan,1,980,407,nan,1,1089,566,nan,1,1126,606,nan,1
1111,360,nan,1,1294,419,nan,1,1058,224,nan,1,1313,45,45,1,918,466,nan,1,1002,440,nan,1,1080,562,nan,1,1152,608,nan,1
1306,424,9,1,1305,424,nan,1,1050,233,nan,1,1313,45,4,1,939,434,nan,1,999,466,4,1,1077,558,nan,1,1160,598,nan,1
1111,359,9,1,1317,427,nan,1,1052,231,nan,1,1847,93,4,1,957,402,nan,1,977,464,7,1,1073,551,nan,1,1145,584,nan,1
1110,350,3,1,1329,429,nan,1,1060,222,nan,1,1708,123,nan,1,968,376,nan,1,nan,nan,nan,1,1084,542,nan,1,1123,584,nan,1
1105,340,3,1,1341,432,nan,1,1079,212,nan,1,1621,142,nan,1,968,373,nan,1,933,402,nan,1,1115,538,nan,1,1107,596,nan,1
1072,342,1,1,1348,443,nan,1,1092,219,nan,1,1577,154,nan,1,959,378,nan,1,906,403,nan,1,1145,543,nan,1,1085,600,nan,1
1047,354,nan,1,1346,445,nan,1,1097,221,nan,1,1553,163,nan,1,948,379,nan,1,nan,nan,nan,1,1173,534,nan,1,1065,596,nan,1
1029,348,5,1,1348,444,nan,1,1094,213,nan,1,1508,178,nan,1,938,383,nan,1,nan,nan,nan,1,1182,512,nan,1,1069,586,nan,1
1023,348,nan,1,1355,444,nan,1,nan,nan,nan,1,1470,189,3,1,929,391,nan,1,888,413,nan,1,1175,503,nan,1,1100,568,nan,1
1011,364,69,1,1359,444,nan,1,nan,nan,nan,1,1450,196,63,1,921,401,nan,1,nan,nan,nan,1,1170,505,28,1,922,414,9,1
1003,375,93,1,1358,444,nan,1,nan,nan,nan,1,1439,200,63,1,919,417,nan,1,872,404,nan,1,1180,506,2,1,1181,519,9,1
977,395,93,1,1356,444,nan,1,nan,nan,nan,1,1442,199,63,1,916,450,nan,1,840,421,nan,1,1194,504,2,1,1195,517,9,1
947,407,91,1,1356,444,nan,1,1056,264,nan,1,1421,196,63,1,892,468,nan,1,825,456,nan,1,1205,501,3,1,1205,456,9,1
929,415,91,1,1356,444,nan,1,1048,303,nan,1,1336,204,63,1,864,456,nan,1,814,465,nan,1,1211,499,3,1,1219,431,6,1
918,446,91,1,1357,444,nan,1,1039,324,nan,1,1336,204,63,1,831,440,nan,1,812,453,nan,1,1205,498,3,1,1244,412,6,1
913,474,9,1,1357,444,nan,1,1038,333,nan,1,1335,198,6,1,804,429,nan,1,806,443,nan,1,1198,490,nan,1,1262,405,6,1
904,503,93,1,1356,444,nan,1,1037,331,nan,1,1330,191,6,1,798,424,nan,1,799,438,0,1,1174,483,8,1,1261,405,6,1
889,528,93,1,1351,444,nan,1,1041,319,nan,1,1320,184,65,1,1256,396,nan,1,801,436,0,1,1154,489,8,1,1258,409,6,1
875,551,nan,1,1345,444,nan,1,1048,308,nan,1,1308,176,66,1,760,388,nan,1,802,437,0,1,1150,519,nan,1,1253,410,nan,1
852,560,nan,1,1351,438,nan,1,1048,295,nan,1,1283,158,66,1,760,377,nan,1,795,424,nan,1,1137,547,nan,1,1235,404,nan,1
825,555,nan,1,1352,429,nan,1,1042,287,nan,1,1253,141,63,1,771,361,nan,1,nan,nan,8,1,1116,571,nan,1,1216,399,nan,1
821,522,nan,1,1344,419,nan,1,1040,286,nan,1,1234,137,69,1,785,327,nan,1,761,415,nan,1,1098,565,43,1,1190,398,6,1
1342,407,nan,1,1341,407,nan,1,1039,289,nan,1,1214,138,69,1,798,295,nan,1,755,440,4,1,1085,551,4,1,1179,389,6,1
836,493,nan,1,836,493,nan,1,1039,289,nan,1,1188,139,nan,1,816,268,nan,1,753,440,1,1,1083,545,4,1,1166,382,6,1
845,486,nan,1,1320,418,nan,1,1049,289,nan,1,1163,153,nan,1,838,258,nan,1,770,420,2,1,1082,549,4,1,1148,364,6,1
855,463,nan,1,1284,431,nan,1,1056,291,nan,1,1138,161,nan,1,833,274,nan,1,800,416,3,1,1072,555,4,1,1150,347,9,1
863,442,nan,1,1251,438,nan,1,1052,312,nan,1,1119,171,61,1,840,286,nan,1,814,423,3,1,1074,553,4,1,1149,332,9,1
857,415,nan,1,1243,422,nan,1,1048,328,nan,1,1114,181,6,1,844,292,nan,1,814,428,4,1,1099,547,4,1,1150,317,nan,1
847,387,nan,1,1249,412,nan,1,1046,333,nan,1,1115,188,63,1,820,294,nan,1,813,429,7,1,1124,557,4,1,1154,303,nan,1
842,356,nan,1,1255,400,nan,1,1046,326,nan,1,1118,193,65,1,786,299,nan,1,813,434,21,1,1133,558,1,1,1159,290,3,1
851,330,nan,1,1264,393,nan,1,1044,327,nan,1,1120,200,63,1,777,312,nan,1,814,433,24,1,1150,543,1,1,1146,287,6,1
860,305,nan,1,1284,396,nan,1,1038,315,nan,1,1122,208,69,1,778,327,nan,1,781,439,20,1,1158,525,1,1,1131,299,nan,1
852,286,nan,1,1300,391,nan,1,1039,316,nan,1,1126,214,9,1,782,350,nan,1,743,453,20,1,1155,515,2,1,1121,313,nan,1
827,266,nan,1,826,266,nan,1,1039,317,nan,1,1131,222,9,1,781,387,nan,1,721,457,27,1,1151,516,2,1,1120,324,1,1
809,252,nan,1,1331,446,nan,1,1039,317,nan,1,1132,238,9,1,777,420,nan,1,711,456,27,1,1159,529,2,1,1136,315,3,1
788,241,nan,1,1348,446,nan,1,1046,333,nan,1,1130,254,93,1,765,447,nan,1,710,450,28,1,1160,541,2,1,1155,335,3,1
771,246,nan,1,1350,429,nan,1,1055,353,nan,1,1142,257,93,1,747,456,nan,1,722,444,1,1,1153,538,3,1,1175,364,nan,1
760,256,nan,1,1321,409,6,1,1062,366,nan,1,1153,264,93,1,750,454,8,1,734,451,4,1,1160,524,3,1,1192,376,5,1
785,262,nan,1,1292,395,6,1,1070,372,nan,1,1154,298,nan,1,779,449,8,1,740,448,4,1,1168,514,nan,1,1201,400,nan,1
813,267,nan,1,1258,397,6,1,1083,384,nan,1,1156,320,nan,1,783,447,8,1,744,442,5,1,1178,511,nan,1,1199,421,nan,1
800,265,nan,1,799,265,nan,1,1090,401,nan,1,1156,321,nan,1,783,447,2,1,751,435,8,1,1195,506,8,1,1192,439,nan,1
762,262,nan,1,1238,413,nan,1,1089,405,nan,1,1156,321,nan,1,783,447,nan,1,751,422,40,1,1221,496,6,1,1189,467,nan,1
757,281,nan,1,1229,415,nan,1,1088,405,nan,1,1156,321,nan,1,783,447,4,1,747,432,43,1,1240,492,61,1,1190,504,nan,1
765,289,nan,1,1218,416,nan,1,1088,404,nan,1,1155,316,nan,1,783,447,nan,1,743,448,45,1,1235,490,61,1,785,461,3,1
748,290,nan,1,1206,415,3,1,1097,400,nan,1,1153,301,nan,1,783,447,8,1,741,461,47,1,1219,489,62,1,1236,550,3,1
724,302,nan,1,1202,426,5,1,1108,408,nan,1,1153,299,nan,1,783,447,nan,1,745,472,4,1,1187,493,63,1,1252,547,nan,1
716,317,nan,1,716,317,5,1,1112,413,nan,1,1155,304,nan,1,783,447,0,1,740,481,4,1,1161,500,6,1,1267,546,nan,1
728,332,nan,1,1219,437,6,1,1106,414,nan,1,1147,283,nan,1,783,447,2,1,740,480,80,1,1147,508,6,1,1263,545,nan,1
730,345,nan,1,1212,428,nan,1,1101,416,nan,1,1141,256,nan,1,783,447,4,1,745,487,82,1,1139,513,6,1,1263,545,5,1
719,359,nan,1,1204,419,nan,1,1095,412,nan,1,1139,250,nan,1,783,447,8,1,764,500,85,1,1137,517,6,1,1263,545,5,1
726,370,nan,1,1199,416,nan,1,1088,401,nan,1,1139,252,nan,1,783,447,20,1,764,500,0,1,1133,522,66,1,1263,545,5,1
739,370,nan,1,1183,398,nan,1,1072,395,nan,1,1140,253,nan,1,783,447,2,1,764,500,0,1,1130,528,66,1,1263,545,6,1
732,354,nan,1,1165,374,nan,1,1044,397,nan,1,1140,254,nan,1,783,447,2,1,764,500,1,1,1129,533,66,1,1263,545,nan,1
721,341,nan,1,1150,341,nan,1,1030,395,nan,1,1140,254,nan,1,783,447,22,1,764,500,1,1,1126,538,66,1,1263,545,nan,1
714,357,nan,1,1137,313,nan,1,1025,378,nan,1,1140,254,nan,1,783,447,23,1,764,500,2,1,1117,556,6,1,1263,545,nan,1
741,390,nan,1,1121,287,nan,1,1028,368,nan,1,1140,254,nan,1,783,447,23,1,764,500,2,1,1102,583,6,1,1263,545,6,1
750,401,nan,1,1126,261,nan,1,1032,362,nan,1,1140,254,nan,1,783,447,23,1,764,500,2,1,1074,599,6,1,1263,545,6,1
1137,264,nan,1,1137,264,nan,1,1034,365,nan,1,nan,nan,nan,1,783,447,24,1,764,500,2,1,1050,618,6,1,1263,545,6,1
801,449,nan,1,1140,286,nan,1,1040,347,nan,1,1140,254,nan,1,1261,532,25,1,764,500,3,1,1025,625,68,1,1263,545,6,1
812,460,nan,1,1131,314,nan,1,1048,327,nan,1,1140,254,nan,1,1261,532,25,1,nan,nan,3,1,1006,620,68,1,1263,545,6,1
810,473,nan,1,1122,328,nan,1,1048,330,nan,1,1140,255,nan,1,1261,532,25,1,nan,nan,3,1,991,593,68,1,1263,545,nan,1
807,485,nan,1,1107,345,nan,1,1045,360,nan,1,1140,268,nan,1,1261,532,20,1,764,500,4,1,975,570,6,1,1263,545,nan,1
801,496,nan,1,1108,348,nan,1,1047,406,nan,1,1148,298,nan,1,783,447,20,1,764,500,4,1,969,562,6,1,1263,545,nan,1
792,507,nan,1,1110,342,nan,1,1053,444,nan,1,1159,318,nan,1,783,447,2,1,nan,nan,4,1,971,563,6,1,1263,545,nan,1
798,514,nan,1,1112,336,nan,1,1057,462,nan,1,1162,325,nan,1,783,447,28,1,nan,nan,5,1,972,564,6,1,1263,545,nan,1
797,513,3,1,1103,336,nan,1,1060,472,nan,1,1163,327,nan,1,1261,532,28,1,nan,nan,5,1,972,565,nan,1,1263,545,3,1
791,500,3,1,1090,340,nan,1,1065,467,nan,1,1163,332,nan,1,1261,532,2,1,nan,nan,8,1,972,565,2,1,1263,545,3,1
785,499,3,1,1066,349,nan,1,1079,459,nan,1,1164,355,nan,1,1261,532,2,1,nan,nan,7,1,972,565,4,1,1263,545,3,1
804,501,3,1,1039,364,nan,1,1090,453,nan,1,1149,389,nan,1,763,486,2,1,764,500,7,1,972,566,nan,1,1263,545,3,1
812,510,3,1,1025,378,nan,1,1091,437,nan,1,1134,423,nan,1,763,486,0,1,764,500,7,1,972,566,nan,1,1263,545,nan,1
810,500,53,1,1012,392,nan,1,1090,432,nan,1,nan,nan,nan,1,763,486,0,1,764,500,80,1,972,566,nan,1,1263,545,nan,1
809,485,53,1,987,416,nan,1,1084,411,nan,1,1114,487,nan,1,1261,532,0,1,764,500,80,1,972,566,nan,1,1263,545,nan,1
807,484,53,1,974,428,nan,1,1079,401,nan,1,1108,513,6,1,1260,532,0,1,764,500,81,1,972,566,nan,1,1262,545,5,1
798,491,53,1,974,433,nan,1,1079,403,nan,1,1118,531,6,1,101,727,nan,1,764,500,81,1,972,566,nan,1,nan,nan,5,1
800,502,63,1,968,438,nan,1,1074,400,nan,1,1137,578,6,1,226,724,nan,1,764,500,81,1,919,584,1,1,nan,nan,66,1
817,516,63,1,961,440,3,1,1049,377,nan,1,1140,595,6,1,305,725,3,1,nan,nan,85,1,841,609,1,1,307,738,66,1
830,552,63,1,944,434,3,1,1010,362,nan,1,1139,596,6,1,345,726,3,1,nan,nan,80,1,745,638,8,1,347,739,6,1
829,588,59,1,925,441,3,1,975,366,nan,1,1139,597,6,1,369,741,4,1,nan,nan,87,1,630,669,8,1,631,682,69,1
829,586,61,1,906,431,3,1,965,375,nan,1,1132,596,66,1,387,752,8,1,nan,nan,8,1,504,698,9,1,505,711,6,1
838,563,63,1,892,436,3,1,961,396,nan,1,1097,591,66,1,399,752,8,1,nan,nan,41,1,377,721,9,1,402,765,6,1
852,553,63,1,882,434,3,1,952,434,nan,1,1069,585,66,1,430,741,7,1,nan,nan,43,1,266,734,80,1,14,761,66,1
843,559,63,1,884,437,3,1,934,461,nan,1,1076,560,66,1,461,729,7,1,nan,nan,45,1,191,734,81,1,192,747,69,1
831,566,63,1,886,444,3,1,913,495,nan,1,1077,544,66,1,477,727,42,1,nan,nan,40,1,159,720,81,1,281,698,6,1
817,575,63,1,892,443,3,1,890,524,nan,1,1074,527,66,1,493,729,45,1,44,718,nan,1,158,713,82,1,335,684,nan,1
815,577,69,1,877,453,3,1,874,556,nan,1,1067,509,66,1,514,724,48,1,195,687,nan,1,364,664,82,1,365,677,2,1
830,576,nan,1,863,470,3,1,874,594,nan,1,1049,481,66,1,533,719,48,1,285,667,nan,1,188,711,83,1,400,670,2,1
843,577,nan,1,851,474,3,1,875,621,nan,1,1029,465,66,1,551,706,4,1,330,655,nan,1,203,709,83,1,439,662,6,1
845,586,nan,1,849,470,3,1,868,628,nan,1,1004,483,66,1,572,679,0,1,367,644,nan,1,215,703,84,1,474,656,4,1
844,577,nan,1,852,467,3,1,866,623,nan,1,981,496,66,1,592,648,nan,1,415,624,nan,1,231,694,85,1,506,651,4,1
855,546,nan,1,858,467,3,1,860,628,nan,1,967,502,66,1,613,619,2,1,452,608,nan,1,256,685,81,1,531,649,6,1
860,527,nan,1,852,490,3,1,845,651,nan,1,945,512,3,1,635,606,3,1,478,591,nan,1,283,676,88,1,548,644,6,1
863,537,nan,1,855,516,3,1,831,659,nan,1,910,520,3,1,644,608,4,1,504,583,nan,1,310,664,88,1,573,636,6,1
nan,nan,nan,1,864,539,3,1,829,654,nan,1,888,532,3,1,625,592,4,1,527,580,nan,1,341,650,90,1,343,663,nan,1
877,555,nan,1,876,555,3,1,835,647,nan,1,879,571,3,1,595,569,5,1,548,577,nan,1,373,636,93,1,653,632,6,1
835,531,nan,1,890,565,3,1,844,633,nan,1,nan,nan,3,1,662,620,8,1,567,573,nan,1,404,623,94,1,664,633,6,1
834,506,1,1,895,562,3,1,842,619,nan,1,nan,nan,3,1,636,622,7,1,588,571,nan,1,435,610,95,1,638,635,9,1
864,493,5,1,892,559,3,1,832,609,nan,1,778,602,3,1,569,519,7,1,608,571,nan,1,455,596,95,1,599,652,66,1
885,497,nan,1,894,559,3,1,842,593,nan,1,731,609,6,1,563,510,8,1,605,564,nan,1,473,573,96,1,594,680,66,1
878,523,61,1,884,566,5,1,nan,nan,nan,1,702,614,5,1,557,500,nan,1,597,555,nan,1,498,564,91,1,581,676,61,1
884,563,61,1,884,563,5,1,nan,nan,nan,1,701,614,5,1,549,490,nan,1,599,544,nan,1,525,579,91,1,587,637,69,1
891,572,63,1,890,572,6,1,867,494,nan,1,702,614,66,1,542,481,60,1,602,531,nan,1,548,596,98,1,580,605,6,1
866,567,9,1,897,583,3,1,879,465,nan,1,703,614,nan,1,549,477,60,1,611,496,nan,1,565,599,98,1,550,490,96,1
876,573,nan,1,875,573,5,1,883,450,nan,1,703,614,nan,1,558,489,6,1,623,472,nan,1,570,587,nan,1,548,590,99,1
nan,nan,nan,1,890,580,5,1,880,447,nan,1,703,614,nan,1,560,504,62,1,642,451,nan,1,579,567,nan,1,536,622,9,1
896,574,nan,1,895,574,6,1,873,445,nan,1,703,614,66,1,557,517,63,1,664,440,nan,1,593,555,nan,1,539,650,nan,1
886,588,nan,1,886,588,nan,1,841,440,nan,1,720,617,63,1,552,530,63,1,681,435,nan,1,603,548,nan,1,545,667,nan,1
881,560,nan,1,881,593,6,1,825,433,nan,1,762,623,63,1,552,532,64,1,693,433,nan,1,608,543,nan,1,544,659,nan,1
870,547,nan,1,881,593,nan,1,827,428,nan,1,762,627,63,1,557,541,65,1,705,432,nan,1,614,545,nan,1,536,637,nan,1
868,533,nan,1,867,533,3,1,837,430,nan,1,759,630,69,1,562,534,67,1,742,433,nan,1,624,546,nan,1,532,618,nan,1
871,518,nan,1,879,597,3,1,856,446,nan,1,758,630,61,1,580,516,67,1,773,428,nan,1,632,553,nan,1,532,603,nan,1
887,518,nan,1,879,597,nan,1,871,454,nan,1,758,630,66,1,591,504,6,1,781,416,nan,1,633,553,nan,1,535,624,nan,1
910,511,nan,1,879,596,nan,1,884,453,nan,1,759,629,66,1,597,493,0,1,789,399,nan,1,614,543,nan,1,535,670,nan,1
909,511,nan,1,880,596,nan,1,892,452,nan,1,766,623,66,1,592,490,2,1,798,386,nan,1,798,372,nan,1,533,713,nan,1
896,545,nan,1,879,596,nan,1,915,458,nan,1,733,614,66,1,579,487,2,1,798,386,nan,1,798,372,nan,1,545,740,6,1
880,596,nan,1,879,596,3,1,938,449,nan,1,710,608,66,1,566,488,3,1,798,386,nan,1,546,537,nan,1,552,750,6,1
880,596,nan,1,879,596,3,1,943,449,nan,1,706,608,66,1,553,490,4,1,798,386,nan,1,557,568,nan,1,540,752,2,1
880,596,nan,1,879,596,3,1,928,450,nan,1,707,608,66,1,533,486,4,1,798,386,nan,1,569,582,nan,1,519,729,3,1
880,596,nan,1,879,596,3,1,893,460,nan,1,724,606,66,1,528,479,5,1,798,386,nan,1,574,592,nan,1,518,689,nan,1
892,583,nan,1,879,596,3,1,870,482,nan,1,728,599,66,1,534,475,8,1,798,386,nan,1,576,596,nan,1,526,662,nan,1
880,596,nan,1,879,596,3,1,863,513,nan,1,727,596,69,1,537,477,nan,1,798,386,nan,1,573,589,nan,1,526,645,6,1
880,596,nan,1,880,596,3,1,844,538,nan,1,728,589,6,1,549,481,nan,1,798,386,0,1,565,580,nan,1,566,593,9,1
nan,nan,nan,1,881,594,3,1,821,534,nan,1,731,587,nan,1,562,474,8,1,798,386,0,1,563,568,nan,1,541,623,9,1
879,598,nan,1,879,598,3,1,813,522,nan,1,736,585,3,1,581,454,80,1,798,386,0,1,568,568,nan,1,552,641,6,1
878,599,nan,1,897,579,3,1,817,515,nan,1,740,574,3,1,597,440,82,1,798,386,2,1,577,586,nan,1,558,675,nan,1
nan,nan,nan,1,904,588,3,1,837,503,nan,1,740,554,3,1,610,436,83,1,798,386,8,1,580,589,nan,1,555,698,nan,1
888,626,nan,1,905,595,3,1,858,484,nan,1,743,548,3,1,614,431,4,1,798,386,4,1,575,580,nan,1,541,719,2,1
904,631,nan,1,907,601,3,1,864,477,nan,1,743,548,3,1,619,426,88,1,798,386,8,1,572,567,nan,1,537,738,6,1
916,633,nan,1,nan,nan,3,1,849,483,nan,1,737,521,3,1,616,415,7,1,798,386,0,1,571,566,nan,1,528,748,6,1
915,620,9,1,914,620,3,1,828,501,nan,1,735,486,3,1,614,398,88,1,798,386,21,1,571,566,nan,1,520,748,6,1
918,625,9,1,918,625,3,1,815,508,nan,1,741,452,3,1,618,380,8,1,798,386,20,1,571,566,nan,1,506,741,9,1
918,633,1,1,918,633,3,1,817,507,nan,1,746,428,3,1,631,379,8,1,798,386,28,1,571,566,nan,1,493,735,5,1
909,641,3,1,909,641,3,1,831,494,nan,1,741,401,3,1,645,383,8,1,798,386,0,1,571,566,nan,1,495,732,6,1
918,647,6,1,889,627,3,1,831,466,nan,1,732,364,3,1,509,699,8,1,nan,nan,0,1,571,566,nan,1,511,712,6,1
918,647,nan,1,886,609,3,1,819,444,nan,1,731,358,3,1,539,667,8,1,nan,nan,1,1,571,566,nan,1,541,680,9,1
918,647,nan,1,918,647,3,1,813,432,nan,1,731,358,3,1,564,638,8,1,nan,nan,2,1,571,566,nan,1,566,651,2,1
918,647,nan,1,918,647,3,1,820,434,nan,1,732,357,6,1,569,618,8,1,nan,nan,2,1,571,566,nan,1,571,631,2,1
918,647,9,1,886,595,3,1,829,436,nan,1,759,364,nan,1,707,335,8,1,nan,nan,3,1,571,566,nan,1,598,631,66,1
918,647,9,1,882,585,3,1,864,442,nan,1,788,372,nan,1,709,343,8,1,nan,nan,4,1,571,566,nan,1,610,659,66,1
918,647,11,1,876,584,1,1,895,467,nan,1,792,372,9,1,711,356,8,1,nan,nan,5,1,571,566,nan,1,612,659,62,1
918,647,nan,1,874,597,1,1,874,491,nan,1,792,371,9,1,715,358,8,1,nan,nan,0,1,571,566,nan,1,614,634,66,1
918,647,nan,1,864,594,1,1,846,509,nan,1,791,371,9,1,715,358,8,1,nan,nan,0,1,607,587,nan,1,608,600,nan,1
918,647,nan,1,918,647,1,1,827,518,nan,1,785,370,63,1,715,358,8,1,nan,nan,7,1,605,570,nan,1,607,583,46,1
918,647,nan,1,843,593,1,1,832,518,nan,1,756,368,61,1,715,358,8,1,nan,nan,nan,1,592,563,nan,1,593,576,42,1
918,647,nan,1,834,584,1,1,843,527,nan,1,730,363,65,1,572,564,8,1,nan,nan,40,1,573,564,nan,1,574,577,42,1
918,647,nan,1,838,590,1,1,851,525,nan,1,722,359,63,1,561,553,8,1,nan,nan,40,1,561,553,nan,1,563,566,46,1
918,647,nan,1,830,590,1,1,861,526,nan,1,708,345,96,1,561,538,8,1,nan,nan,43,1,562,538,nan,1,563,551,46,1
918,647,nan,1,816,598,nan,1,882,538,nan,1,685,352,nan,1,715,358,nan,1,136,717,4,1,135,703,nan,1,576,541,44,1
918,647,nan,1,918,647,nan,1,892,569,nan,1,665,378,nan,1,715,358,nan,1,250,698,4,1,249,684,nan,1,586,538,4,1
918,647,nan,1,800,643,nan,1,879,601,nan,1,657,389,nan,1,715,358,nan,1,315,684,nan,1,315,670,nan,1,581,552,4,1
810,664,nan,1,810,664,nan,1,861,620,nan,1,658,389,nan,1,715,358,nan,1,350,674,nan,1,349,660,nan,1,572,569,4,1
918,647,nan,1,819,668,nan,1,845,591,nan,1,664,384,nan,1,715,358,nan,1,392,654,nan,1,556,561,nan,1,557,573,4,1
918,647,nan,1,918,647,nan,1,829,574,nan,1,665,382,nan,1,715,358,nan,1,430,623,nan,1,429,609,nan,1,566,582,4,1
918,647,nan,1,817,690,nan,1,826,575,nan,1,665,381,nan,1,715,358,nan,1,453,594,nan,1,571,566,nan,1,568,617,4,1
918,647,nan,1,814,707,nan,1,823,588,nan,1,666,379,nan,1,715,358,nan,1,470,588,0,1,470,574,nan,1,574,633,4,1
918,647,nan,1,918,647,nan,1,815,606,nan,1,668,376,nan,1,715,358,nan,1,482,597,nan,1,587,604,nan,1,589,617,4,1
812,716,nan,1,811,716,nan,1,789,616,nan,1,668,376,nan,1,715,358,44,1,491,602,nan,1,491,588,nan,1,621,590,4,1
823,713,nan,1,822,713,nan,1,781,610,nan,1,671,373,nan,1,715,358,44,1,493,601,7,1,492,587,nan,1,625,570,nan,1
nan,nan,nan,1,825,709,nan,1,788,607,nan,1,676,370,nan,1,715,358,44,1,472,601,nan,1,471,587,nan,1,608,562,nan,1
826,708,nan,1,825,708,nan,1,797,605,nan,1,682,368,nan,1,715,358,44,1,447,599,nan,1,618,553,nan,1,620,566,nan,1
nan,nan,nan,1,826,706,nan,1,814,598,nan,1,683,370,nan,1,715,358,44,1,429,598,nan,1,647,568,nan,1,649,581,nan,1
