202312051644
baigai
x
yagura
spinner_hydrant,others,1098,16,3,4,win
maneuver_spla_collabo,others,1302,5,1,5,win
hude_pablo,others,1222,13,3,5,win
shooter_h3_d,myself,878,6,1,3,win
shelter_spy_sorella,others,1104,7,5,5,lose
maneuver_kelvin,others,850,8,11,4,lose
shooter_bottle_foil,others,1081,7,5,4,lose
shooter_52,others,987,6,9,5,lose
a_x,a_y,a_sp,a_life,b_x,b_y,b_sp,b_life,y_x,y_y,y_sp,y_life,x_x,x_y,x_sp,x_life,u_x,u_y,u_sp,u_life,r_x,r_y,r_sp,r_life,d_x,d_y,d_sp,d_life,l_x,l_y,l_sp,l_life
1171,552,61,1,nan,nan,6,1,893,318,nan,1,941,730,46,1,444,586,8,1,445,600,48,1,1017,552,6,1,868,514,1,1
1178,550,61,1,1759,156,66,1,895,314,nan,1,920,738,46,1,866,501,8,1,456,604,4,1,1017,552,6,1,868,514,1,1
1179,546,61,1,1652,179,6,1,908,320,nan,1,907,742,46,1,466,586,8,1,468,600,4,1,1016,552,68,1,868,514,1,1
1182,535,61,1,1593,191,69,1,914,329,nan,1,896,740,46,1,866,501,4,1,484,597,4,1,994,553,nan,1,868,514,nan,1
1184,525,61,1,1563,198,69,1,916,343,3,1,899,731,46,1,866,501,4,1,505,574,0,1,971,535,2,1,868,514,nan,1
1188,512,61,1,1531,203,69,1,920,358,1,1,909,743,46,1,519,559,4,1,521,573,0,1,967,518,nan,1,868,514,nan,1
1191,501,61,1,1497,207,1,1,936,390,1,1,920,749,46,1,539,555,48,1,540,569,0,1,961,492,nan,1,868,514,nan,1
1184,485,61,1,1459,211,nan,1,943,425,nan,1,919,767,46,1,559,549,48,1,561,563,nan,1,930,477,8,1,868,514,3,1
1166,455,61,1,1440,210,5,1,931,450,nan,1,911,776,23,1,865,479,48,1,573,558,nan,1,912,512,8,1,913,525,3,1
1156,434,61,1,1423,213,nan,1,909,445,3,1,907,770,23,1,865,479,44,1,587,555,2,1,908,553,9,1,867,492,3,1
1133,406,61,1,1403,219,83,1,901,457,3,1,914,760,23,1,600,540,44,1,601,554,nan,1,903,589,9,1,nan,nan,nan,1
1110,394,63,1,1384,226,31,1,902,471,nan,1,928,758,23,1,609,531,44,1,610,545,4,1,867,596,9,1,nan,nan,nan,1
1107,387,3,1,1372,229,31,1,899,484,nan,1,928,763,23,1,602,516,0,1,604,530,nan,1,831,594,1,1,nan,nan,nan,1
1108,371,3,1,1359,233,6,1,884,508,nan,1,938,756,23,1,604,502,0,1,605,517,8,1,801,589,1,1,802,602,nan,1
1108,361,3,1,1323,246,6,1,858,534,nan,1,950,743,23,1,602,492,0,1,604,506,8,1,816,575,82,1,817,588,nan,1
1108,362,3,1,1291,259,6,1,841,548,nan,1,963,716,23,1,602,495,0,1,603,508,8,1,603,495,82,1,nan,nan,nan,1
1274,264,3,1,1274,264,6,1,833,558,nan,1,974,680,23,1,602,496,nan,1,603,510,nan,1,802,515,82,1,803,528,nan,1
1112,343,53,1,1270,264,6,1,833,559,nan,1,986,647,23,1,602,497,nan,1,603,511,nan,1,794,497,84,1,61,783,nan,1
1112,330,53,1,1275,261,6,1,841,547,5,1,991,633,23,1,602,498,nan,1,604,512,nan,1,798,499,88,1,130,766,9,1
1106,318,53,1,1270,260,6,1,853,537,nan,1,994,625,23,1,58,707,nan,1,604,512,nan,1,792,504,8,1,172,750,nan,1
1103,309,53,1,1254,264,6,1,867,530,nan,1,995,600,23,1,203,685,nan,1,611,514,8,1,789,517,9,1,205,699,1,1
1096,305,53,1,1227,261,6,1,881,529,nan,1,993,569,23,1,295,672,8,1,629,536,8,1,783,541,91,1,784,555,1,1
1198,254,53,1,1198,254,6,1,897,526,3,1,991,557,23,1,341,663,4,1,627,558,8,1,777,573,92,1,275,706,nan,1
1070,316,53,1,1176,245,6,1,909,507,3,1,992,559,23,1,372,657,60,1,609,562,nan,1,791,605,94,1,304,699,nan,1
1072,304,53,1,1159,239,6,1,901,492,nan,1,993,563,23,1,422,651,nan,1,601,589,0,1,797,632,94,1,330,694,nan,1
1144,237,53,1,1143,237,6,1,892,476,nan,1,991,556,23,1,459,654,nan,1,620,613,nan,1,786,656,94,1,362,685,3,1
nan,nan,53,1,1131,233,6,1,885,462,nan,1,990,548,23,1,471,669,62,1,655,620,2,1,784,673,9,1,393,678,nan,1
nan,nan,63,1,1121,226,6,1,876,445,nan,1,984,514,23,1,480,677,6,1,695,619,4,1,783,686,9,1,423,673,nan,1
1099,235,6,1,1111,220,6,1,878,425,nan,1,973,477,23,1,719,612,64,1,720,625,8,1,785,696,9,1,451,669,nan,1
1117,234,6,1,1117,234,6,1,890,404,nan,1,962,443,23,1,737,613,64,1,738,627,8,1,799,714,96,1,475,665,5,1
1119,241,6,1,1119,241,6,1,901,381,nan,1,958,439,23,1,783,619,6,1,785,634,0,1,830,731,96,1,502,660,5,1
nan,nan,6,1,nan,nan,63,1,904,375,13,1,962,437,23,1,529,640,6,1,823,639,0,1,861,717,9,1,531,653,66,1
1098,297,6,1,1097,297,61,1,901,380,1,1,968,433,6,1,571,656,0,1,827,639,nan,1,858,706,98,1,859,719,66,1
1100,331,6,1,1099,331,66,1,890,407,1,1,960,420,6,1,602,640,nan,1,825,640,nan,1,840,704,nan,1,604,653,66,1
1093,343,6,1,1092,343,6,1,878,445,1,1,943,412,6,1,627,621,2,1,816,650,nan,1,831,693,nan,1,603,627,nan,1
1081,342,6,1,1080,342,63,1,872,479,1,1,933,414,6,1,633,588,nan,1,811,658,nan,1,827,682,nan,1,615,618,nan,1
1013,285,6,1,1085,330,63,1,868,488,5,1,925,417,6,1,634,566,4,1,828,653,5,1,827,639,nan,1,nan,nan,66,1
1007,323,6,1,1095,331,96,1,865,467,5,1,915,418,6,1,639,569,4,1,844,652,8,1,844,639,nan,1,641,582,69,1
1000,351,6,1,1085,337,93,1,855,436,5,1,904,418,6,1,642,570,8,1,859,656,8,1,818,664,nan,1,nan,nan,69,1
997,361,6,1,1084,349,95,1,860,424,5,1,893,417,6,1,648,574,8,1,871,660,83,1,816,666,nan,1,817,679,46,1
998,359,6,1,1084,361,96,1,848,417,5,1,883,417,6,1,645,579,8,1,879,662,84,1,820,669,nan,1,nan,nan,46,1
1000,366,6,1,1079,370,93,1,nan,nan,5,1,881,426,6,1,642,582,nan,1,876,669,85,1,819,669,nan,1,671,620,91,1
998,386,65,1,1059,386,nan,1,872,390,5,1,881,436,6,1,656,581,nan,1,860,673,88,1,820,668,nan,1,680,624,42,1
991,412,65,1,1038,403,nan,1,903,402,5,1,882,448,6,1,668,579,8,1,845,668,8,1,845,654,nan,1,689,628,42,1
998,402,65,1,997,402,nan,1,nan,nan,5,1,891,470,6,1,677,581,4,1,840,656,8,1,815,674,nan,1,698,632,46,1
999,398,66,1,999,436,nan,1,932,457,5,1,890,480,6,1,676,581,4,1,846,626,84,1,813,673,nan,1,707,638,46,1
989,390,66,1,992,448,nan,1,nan,nan,5,1,882,479,6,1,686,577,80,1,851,583,9,1,813,664,nan,1,718,645,49,1
956,378,66,1,987,456,nan,1,nan,nan,5,1,884,494,6,1,693,562,80,1,855,543,94,1,817,645,nan,1,729,652,46,1
920,376,66,1,983,457,nan,1,990,527,5,1,888,504,6,1,693,562,8,1,852,541,5,1,835,628,nan,1,736,661,46,1
907,379,6,1,984,493,nan,1,999,554,5,1,887,515,21,1,692,563,82,1,851,542,8,1,865,640,nan,1,743,668,49,1
906,390,3,1,990,532,nan,1,995,579,5,1,909,523,2,1,692,563,82,1,851,543,8,1,885,658,nan,1,753,673,62,1
898,392,1,1,993,548,nan,1,980,606,5,1,917,547,3,1,692,563,8,1,851,543,nan,1,904,669,nan,1,746,666,62,1
909,387,1,1,1002,551,nan,1,978,633,5,1,916,563,3,1,691,564,8,1,851,542,8,1,920,677,nan,1,736,656,69,1
940,375,nan,1,1011,537,nan,1,985,656,nan,1,909,587,nan,1,690,564,4,1,852,542,nan,1,933,677,nan,1,730,645,5,1
963,376,3,1,1015,525,nan,1,987,666,nan,1,905,617,nan,1,693,563,4,1,846,537,nan,1,942,676,nan,1,722,635,nan,1
971,389,4,1,1014,522,nan,1,986,681,nan,1,905,617,nan,1,681,565,nan,1,839,524,nan,1,950,678,nan,1,710,627,nan,1
972,403,nan,1,1011,515,nan,1,986,703,nan,1,905,617,nan,1,652,553,nan,1,847,518,nan,1,957,685,nan,1,697,623,nan,1
977,410,nan,1,1006,508,3,1,986,701,nan,1,905,617,nan,1,643,533,nan,1,852,503,nan,1,960,692,nan,1,685,619,nan,1
983,404,nan,1,1003,505,11,1,986,701,nan,1,905,617,nan,1,636,518,nan,1,869,487,nan,1,968,693,nan,1,680,633,nan,1
995,389,nan,1,1000,481,nan,1,nan,nan,nan,1,905,617,nan,1,643,507,nan,1,888,481,nan,1,987,663,nan,1,672,643,nan,1
1023,365,nan,1,995,451,3,1,986,701,nan,1,905,617,nan,1,660,501,nan,1,917,494,nan,1,997,624,nan,1,661,630,nan,1
1037,350,nan,1,994,443,14,1,986,701,nan,1,905,617,nan,1,688,493,nan,1,945,519,nan,1,1004,588,nan,1,644,611,nan,1
1033,319,nan,1,994,443,5,1,986,701,nan,1,905,617,nan,1,718,485,nan,1,954,526,nan,1,995,563,nan,1,632,582,nan,1
1028,284,nan,1,993,443,nan,1,986,701,nan,1,905,617,nan,1,743,478,nan,1,953,525,nan,1,1000,556,nan,1,633,565,nan,1
1043,271,3,1,988,438,3,1,986,701,nan,1,905,617,nan,1,757,468,nan,1,965,537,nan,1,1008,548,nan,1,640,568,nan,1
1053,286,3,1,989,437,nan,1,986,701,nan,1,905,617,nan,1,766,468,nan,1,1002,565,nan,1,1018,549,nan,1,642,580,nan,1
1058,300,nan,1,990,435,3,1,986,701,nan,1,905,617,nan,1,756,479,nan,1,1042,588,nan,1,1042,574,nan,1,643,583,nan,1
1067,309,nan,1,991,434,nan,1,986,701,nan,1,905,617,nan,1,752,469,nan,1,1047,591,nan,1,1046,577,nan,1,643,581,nan,1
1077,338,nan,1,991,434,nan,1,986,701,nan,1,905,617,nan,1,754,456,nan,1,1045,589,nan,1,1019,549,nan,1,643,583,nan,1
1080,358,nan,1,968,402,9,1,986,701,nan,1,905,617,nan,1,749,425,nan,1,1007,613,nan,1,1017,549,nan,1,645,580,nan,1
1081,365,nan,1,963,370,nan,1,986,701,nan,1,905,617,nan,1,753,392,nan,1,966,631,nan,1,1012,553,nan,1,648,582,nan,1
1075,365,nan,1,960,343,31,1,986,701,nan,1,905,617,nan,1,775,370,nan,1,955,636,nan,1,1003,551,nan,1,642,587,nan,1
1079,350,nan,1,960,338,3,1,986,701,nan,1,905,617,nan,1,783,354,nan,1,956,636,nan,1,993,546,nan,1,643,587,nan,1
1076,342,nan,1,960,339,nan,1,986,701,nan,1,905,617,nan,1,791,344,nan,1,964,635,nan,1,984,541,nan,1,649,588,nan,1
1082,328,nan,1,960,339,nan,1,986,701,nan,1,905,617,nan,1,796,332,nan,1,983,615,nan,1,974,531,nan,1,656,587,nan,1
961,301,nan,1,960,301,5,1,986,701,nan,1,905,617,nan,1,805,308,nan,1,996,597,nan,1,947,506,nan,1,653,595,nan,1
1061,257,5,1,960,272,5,1,986,701,nan,1,905,617,nan,1,809,279,nan,1,1004,581,nan,1,911,511,nan,1,658,584,nan,1
1051,238,nan,1,959,241,nan,1,986,701,nan,1,905,617,nan,1,823,267,nan,1,1024,562,nan,1,884,536,nan,1,662,593,nan,1
1040,218,nan,1,959,241,nan,1,986,701,nan,1,905,617,4,1,827,286,nan,1,1034,561,nan,1,863,556,nan,1,667,589,nan,1
1040,197,nan,1,959,244,nan,1,986,701,nan,1,905,617,4,1,825,294,nan,1,1025,567,nan,1,861,554,nan,1,675,587,nan,1
1046,183,nan,1,958,250,nan,1,986,701,nan,1,905,617,4,1,825,288,nan,1,1026,565,nan,1,841,535,nan,1,685,589,nan,1
1047,181,nan,1,943,280,33,1,986,701,nan,1,905,617,4,1,822,277,nan,1,1027,565,nan,1,831,503,nan,1,692,580,5,1
1047,181,nan,1,914,281,33,1,nan,nan,nan,1,905,617,42,1,821,266,9,1,1026,565,nan,1,837,482,nan,1,696,581,5,1
1031,181,nan,1,884,263,33,1,nan,nan,33,1,nan,nan,42,1,828,257,9,1,1026,564,nan,1,840,469,nan,1,695,594,nan,1
1007,178,nan,1,878,252,33,1,nan,nan,33,1,nan,nan,49,1,820,260,92,1,1027,565,nan,1,842,464,nan,1,694,599,nan,1
994,178,nan,1,881,247,33,1,nan,nan,3,1,nan,nan,45,1,1027,553,nan,1,1028,567,nan,1,848,472,nan,1,707,592,nan,1
983,182,nan,1,882,245,33,1,nan,nan,1,1,nan,nan,46,1,1009,548,94,1,1011,562,nan,1,844,482,nan,1,713,603,nan,1
979,186,nan,1,855,251,33,1,nan,nan,nan,1,nan,nan,46,1,817,264,nan,1,1001,552,nan,1,839,494,nan,1,719,614,nan,1
983,185,nan,1,819,260,39,1,nan,nan,5,1,nan,nan,46,1,1000,541,nan,1,1002,555,nan,1,829,530,nan,1,730,619,nan,1
1008,196,nan,1,803,273,43,1,nan,nan,5,1,nan,nan,46,1,817,264,98,1,1014,563,nan,1,829,562,nan,1,743,620,nan,1
1039,203,nan,1,805,272,4,1,nan,nan,5,1,nan,nan,4,1,1009,535,98,1,1011,550,nan,1,848,579,nan,1,757,615,nan,1
1073,208,nan,1,804,268,49,1,nan,nan,5,1,1802,96,46,1,1008,534,nan,1,1009,548,nan,1,865,580,nan,1,769,608,5,1
1103,228,nan,1,802,265,45,1,nan,nan,5,1,1677,118,49,1,778,591,nan,1,1018,562,nan,1,899,571,nan,1,780,604,5,1
1106,257,nan,1,802,265,46,1,nan,nan,5,1,1599,130,53,1,818,264,nan,1,1028,573,nan,1,917,548,4,1,791,612,5,1
1093,276,nan,1,803,266,49,1,nan,nan,nan,1,1559,138,59,1,1033,569,nan,1,1034,583,nan,1,899,544,4,1,798,626,6,1
1090,255,nan,1,804,266,51,1,nan,nan,nan,1,1522,148,59,1,1038,577,nan,1,1040,591,nan,1,884,549,nan,1,813,629,nan,1
1080,220,nan,1,803,266,53,1,nan,nan,nan,1,1490,152,5,1,1043,584,nan,1,1045,598,nan,1,869,549,8,1,843,636,nan,1
1066,214,nan,1,803,266,5,1,1624,-22,nan,1,1454,150,5,1,1053,592,nan,1,1054,606,nan,1,843,550,8,1,875,643,nan,1
1055,225,nan,1,803,266,53,1,nan,nan,nan,1,1430,144,5,1,903,636,nan,1,1068,606,nan,1,838,552,9,1,905,649,1,1
1044,237,nan,1,803,266,59,1,1098,137,nan,1,1411,143,5,1,1077,582,nan,1,1078,596,nan,1,838,561,9,1,922,659,1,1
1044,243,nan,1,803,266,59,1,982,184,nan,1,1392,144,5,1,1108,560,nan,1,1110,574,nan,1,834,555,nan,1,928,663,3,1
1063,252,nan,1,803,266,59,1,981,186,nan,1,1380,142,5,1,1139,537,nan,1,1140,551,nan,1,834,549,nan,1,934,663,nan,1
1086,278,nan,1,803,266,59,1,981,194,nan,1,1349,145,5,1,1156,529,nan,1,1157,543,nan,1,844,527,nan,1,941,662,nan,1
1096,295,nan,1,803,266,61,1,982,196,nan,1,1311,145,5,1,930,649,nan,1,1165,543,nan,1,848,542,nan,1,932,662,nan,1
1097,297,nan,1,803,266,63,1,972,197,nan,1,nan,nan,5,1,1167,538,nan,1,1168,552,nan,1,851,579,nan,1,932,662,5,1
1095,295,nan,1,803,266,61,1,950,211,nan,1,nan,nan,5,1,1167,544,nan,1,1169,558,nan,1,852,597,nan,1,932,661,5,1
1094,294,nan,1,805,267,66,1,939,225,nan,1,nan,nan,5,1,924,649,nan,1,1167,562,nan,1,849,617,nan,1,926,662,6,1
1094,293,nan,1,808,272,69,1,936,242,nan,1,1208,138,5,1,1166,556,nan,1,1167,570,nan,1,845,624,nan,1,929,662,6,1
1094,293,nan,1,1093,293,1,1,931,260,nan,1,1181,143,5,1,817,264,nan,1,1167,584,nan,1,841,624,4,1,928,662,6,1
1093,295,nan,1,826,297,3,1,929,269,nan,1,1157,157,5,1,1162,584,nan,1,1164,598,nan,1,828,626,4,1,910,651,6,1
1092,303,nan,1,839,304,5,1,936,278,nan,1,1134,171,5,1,1157,597,nan,1,1158,611,nan,1,796,631,nan,1,880,636,nan,1
847,307,5,1,846,307,nan,1,951,288,nan,1,1117,187,5,1,1153,610,nan,1,1155,624,2,1,781,625,2,1,847,636,nan,1
1091,299,3,1,1090,299,83,1,950,292,nan,1,1106,202,5,1,813,625,nan,1,1165,624,4,1,768,621,2,1,815,638,nan,1
1095,284,3,1,830,301,6,1,948,290,nan,1,1094,218,5,1,784,622,nan,1,1170,606,nan,1,738,621,2,1,786,635,9,1
1095,283,3,1,839,299,33,1,946,290,nan,1,1082,235,5,1,1163,577,nan,1,1164,592,9,1,701,619,21,1,763,636,nan,1
1095,284,3,1,1095,284,61,1,945,293,nan,1,nan,nan,5,1,1147,579,nan,1,1148,593,0,1,666,615,21,1,746,640,nan,1
1095,285,3,1,851,331,65,1,945,291,nan,1,nan,nan,5,1,1136,592,nan,1,1137,606,nan,1,639,607,21,1,736,644,1,1
1096,289,3,1,862,356,86,1,945,296,nan,1,1086,310,5,1,1135,598,nan,1,1136,612,nan,1,623,586,21,1,729,636,1,1
1098,297,3,1,867,368,86,1,945,324,nan,1,1089,337,5,1,1132,595,nan,1,1134,609,2,1,639,572,22,1,720,629,1,1
1098,301,3,1,874,395,86,1,945,341,nan,1,1090,352,5,1,718,613,nan,1,1107,595,2,1,648,569,22,1,720,626,nan,1
1099,306,3,1,894,394,86,1,935,356,nan,1,1082,356,5,1,1067,576,nan,1,1069,590,nan,1,645,576,22,1,733,632,nan,1
1100,315,3,1,921,374,86,1,nan,nan,nan,1,1078,376,5,1,1031,587,nan,1,1032,601,nan,1,648,580,23,1,745,637,nan,1
1100,321,3,1,936,372,86,1,nan,nan,nan,1,1079,379,5,1,1003,589,nan,1,1004,603,nan,1,660,579,23,1,756,639,nan,1
1099,324,3,1,942,377,86,1,927,374,nan,1,1075,380,5,1,1007,566,nan,1,1008,580,nan,1,673,576,2,1,766,641,nan,1
1099,326,3,1,950,389,86,1,924,384,nan,1,1075,383,5,1,1023,548,nan,1,1024,562,nan,1,688,567,28,1,776,638,9,1
958,408,3,1,958,408,86,1,nan,nan,nan,1,1080,419,5,1,1020,550,nan,1,1021,564,nan,1,704,565,28,1,784,631,9,1
1095,343,3,1,959,409,86,1,905,450,nan,1,1099,439,5,1,1008,550,nan,1,1010,564,8,1,686,558,28,1,795,623,nan,1
1089,355,3,1,963,410,66,1,888,456,nan,1,1102,451,5,1,1000,538,nan,1,1001,552,8,1,656,547,0,1,805,614,66,1
1083,365,3,1,971,415,63,1,857,448,nan,1,1101,451,59,1,63,791,nan,1,1005,547,nan,1,643,533,1,1,815,607,6,1
1074,365,3,1,966,407,69,1,831,456,nan,1,1101,451,66,1,338,732,nan,1,1011,560,4,1,643,525,2,1,821,601,62,1
1072,372,3,1,948,404,96,1,829,470,nan,1,1101,451,61,1,591,669,nan,1,1001,567,20,1,650,520,3,1,828,600,62,1
1073,381,3,1,934,407,91,1,830,483,nan,1,1101,451,63,1,833,592,0,1,992,577,20,1,649,520,9,1,835,606,66,1
1075,389,3,1,929,407,93,1,835,495,nan,1,1101,451,63,1,990,574,6,1,991,588,nan,1,633,514,40,1,841,617,66,1
1074,390,3,1,929,407,91,1,851,498,nan,1,1101,451,65,1,987,583,nan,1,988,597,2,1,626,509,44,1,846,629,69,1
1073,389,3,1,929,407,91,1,863,500,nan,1,1101,451,65,1,776,614,4,1,985,607,2,1,633,511,48,1,853,638,66,1
1067,388,3,1,929,407,95,1,876,502,nan,1,1101,451,65,1,785,601,6,1,986,620,2,1,637,514,60,1,859,646,66,1
1046,374,nan,1,929,407,95,1,879,503,nan,1,1101,451,66,1,791,593,8,1,982,643,2,1,651,510,64,1,863,657,66,1
1034,336,nan,1,929,407,95,1,866,481,nan,1,1101,451,66,1,801,589,0,1,987,657,2,1,675,501,5,1,865,668,6,1
1036,302,5,1,929,407,96,1,850,448,nan,1,1101,451,69,1,804,582,0,1,989,660,2,1,689,492,66,1,871,676,6,1
1045,273,6,1,929,407,96,1,836,438,nan,1,1101,451,6,1,802,573,nan,1,988,671,2,1,705,488,66,1,875,674,66,1
1063,277,6,1,929,407,9,1,830,445,nan,1,1101,451,1,1,813,570,nan,1,978,703,2,1,721,484,68,1,866,666,66,1
1080,308,9,1,929,407,9,1,829,466,nan,1,1091,451,1,1,811,574,4,1,955,734,2,1,738,478,61,1,854,663,69,1
1085,334,9,1,929,407,93,1,834,469,nan,1,1079,464,9,1,799,588,4,1,926,736,2,1,745,473,61,1,844,662,66,1
1083,343,9,1,929,407,93,1,834,468,nan,1,1073,469,5,1,786,596,8,1,912,726,2,1,750,460,62,1,837,662,66,1
1079,363,9,1,929,407,nan,1,838,450,nan,1,1070,454,6,1,771,602,8,1,907,710,2,1,754,438,62,1,829,653,66,1
1083,345,6,1,929,407,nan,1,851,419,nan,1,1065,416,6,1,776,610,8,1,899,701,2,1,762,427,63,1,805,646,66,1
1089,325,6,1,929,407,nan,1,854,404,nan,1,1062,391,6,1,788,602,7,1,888,695,2,1,779,396,64,1,790,615,6,1
1088,318,6,1,929,407,nan,1,855,400,nan,1,1048,366,6,1,799,593,7,1,869,685,2,1,788,361,64,1,802,606,6,1
1088,292,63,1,929,407,nan,1,855,399,nan,1,1038,350,6,1,811,583,8,1,846,673,2,1,809,334,65,1,741,628,2,1
1089,257,63,1,929,407,nan,1,855,399,nan,1,1027,323,6,1,823,574,8,1,842,672,2,1,813,325,65,1,720,631,2,1
1088,244,63,1,929,407,nan,1,855,399,nan,1,1028,300,6,1,835,557,4,1,840,678,2,1,803,326,66,1,705,638,6,1
1088,246,63,1,929,407,nan,1,855,399,nan,1,1048,273,6,1,843,525,20,1,842,684,2,1,800,313,66,1,693,636,9,1
1088,248,63,1,929,407,nan,1,855,399,nan,1,nan,nan,6,1,849,492,20,1,843,681,nan,1,795,291,66,1,686,629,9,1
nan,nan,63,1,929,407,nan,1,855,399,nan,1,nan,nan,6,1,837,465,20,1,839,679,nan,1,806,260,6,1,695,631,5,1
nan,nan,63,1,929,407,nan,1,855,399,nan,1,nan,nan,6,1,853,449,2,1,831,675,nan,1,830,661,6,1,709,634,5,1
nan,nan,63,1,929,407,nan,1,855,399,nan,1,1151,215,6,1,870,428,2,1,820,666,nan,1,860,306,6,1,721,630,5,1
nan,nan,3,1,929,407,nan,1,nan,nan,nan,1,1313,45,nan,1,876,400,4,1,828,652,nan,1,877,335,nan,1,730,624,nan,1
nan,nan,nan,1,929,407,nan,1,nan,nan,nan,1,1170,207,nan,1,887,390,4,1,836,624,nan,1,736,603,nan,1,737,616,nan,1
nan,nan,nan,1,nan,nan,nan,1,855,399,nan,1,1185,212,nan,1,906,399,4,1,838,581,nan,1,744,597,nan,1,745,610,nan,1
nan,nan,nan,1,nan,nan,nan,1,855,399,nan,1,1313,45,nan,1,921,397,4,1,840,541,nan,1,753,594,nan,1,754,607,nan,1
nan,nan,nan,1,nan,nan,nan,1,855,399,nan,1,1313,45,nan,1,910,404,4,1,843,506,nan,1,842,492,nan,1,763,604,nan,1
1039,224,nan,1,1038,224,nan,1,nan,nan,nan,1,1145,234,9,1,893,411,4,1,846,477,nan,1,910,405,nan,1,772,602,nan,1
1033,212,nan,1,1032,212,nan,1,nan,nan,nan,1,1130,234,nan,1,881,416,4,1,nan,nan,nan,1,906,416,nan,1,785,602,nan,1
1034,212,nan,1,1033,212,nan,1,nan,nan,nan,1,1119,235,nan,1,883,418,nan,1,nan,nan,2,1,900,447,nan,1,799,606,nan,1
1035,211,nan,1,1035,212,nan,1,855,399,nan,1,1313,45,nan,1,892,419,nan,1,843,400,2,1,911,470,nan,1,807,617,nan,1
1036,204,nan,1,1035,204,nan,1,855,399,nan,1,1078,255,nan,1,911,422,nan,1,836,377,2,1,920,478,nan,1,815,629,nan,1
1036,204,nan,1,1766,145,nan,1,855,399,nan,1,1052,286,nan,1,938,426,nan,1,840,365,2,1,924,470,nan,1,824,638,nan,1
1036,205,3,1,1655,165,nan,1,855,399,nan,1,1038,309,nan,1,945,429,nan,1,841,354,2,1,841,340,nan,1,835,645,nan,1
1036,205,3,1,1592,176,nan,1,855,399,nan,1,1052,297,nan,1,944,429,nan,1,849,345,2,1,982,446,nan,1,847,649,nan,1
1029,208,1,1,1560,182,nan,1,855,399,nan,1,1071,260,nan,1,944,432,nan,1,848,334,2,1,1017,437,nan,1,860,650,nan,1
1023,217,nan,1,1525,185,nan,1,855,399,nan,1,1062,226,nan,1,949,441,nan,1,846,322,2,1,1048,432,nan,1,870,655,nan,1
1491,194,nan,1,1491,194,nan,1,855,399,nan,1,1052,240,nan,1,961,454,nan,1,852,313,2,1,1080,438,nan,1,879,661,nan,1
1030,215,3,1,1456,203,nan,1,855,399,nan,1,1074,279,4,1,971,466,nan,1,868,291,2,1,1089,440,nan,1,889,664,nan,1
1035,214,3,1,1423,212,nan,1,855,399,1,1,1092,317,nan,1,982,475,nan,1,899,263,2,1,1078,443,nan,1,900,664,nan,1
1034,216,nan,1,1394,220,nan,1,855,399,1,1,1098,342,nan,1,1004,474,nan,1,922,233,2,1,1065,441,nan,1,919,659,nan,1
1034,215,nan,1,1367,228,nan,1,nan,nan,nan,1,1096,348,nan,1,927,649,nan,1,925,198,2,1,1055,445,nan,1,929,662,nan,1
1034,215,5,1,1340,229,nan,1,nan,nan,nan,1,1089,356,nan,1,1036,458,nan,1,932,183,2,1,1050,450,nan,1,933,654,nan,1
1034,215,nan,1,1301,225,nan,1,nan,nan,nan,1,1089,353,nan,1,1047,461,nan,1,936,174,2,1,936,634,nan,1,938,647,nan,1
1034,215,nan,1,1266,222,nan,1,nan,nan,nan,1,1105,327,nan,1,1045,466,nan,1,939,164,2,1,1029,459,nan,1,940,645,nan,1
1032,215,nan,1,1234,222,nan,1,nan,nan,nan,1,1127,322,nan,1,1033,469,nan,1,948,168,2,1,991,470,nan,1,935,637,nan,1
1033,224,nan,1,1212,223,nan,1,nan,nan,nan,1,1143,328,nan,1,1020,472,nan,1,958,172,2,1,955,478,nan,1,928,624,nan,1
1192,225,nan,1,1191,225,nan,1,nan,nan,nan,1,1147,340,nan,1,1009,479,nan,1,969,178,2,1,928,495,nan,1,928,614,nan,1
1031,196,nan,1,1174,228,nan,1,nan,nan,nan,1,1139,353,nan,1,994,496,nan,1,970,177,2,1,907,496,nan,1,933,624,nan,1
1051,195,nan,1,1134,230,nan,1,nan,nan,nan,1,1128,365,nan,1,972,519,nan,1,960,182,2,1,897,488,nan,1,933,632,nan,1
1066,192,nan,1,1114,231,nan,1,nan,nan,nan,1,1114,379,nan,1,949,540,nan,1,959,184,nan,1,902,479,nan,1,934,619,nan,1
1072,204,nan,1,1113,231,nan,1,nan,nan,nan,1,1108,384,nan,1,949,552,nan,1,957,183,nan,1,907,457,nan,1,933,606,nan,1
1114,231,nan,1,1113,231,nan,1,nan,nan,nan,1,1108,386,nan,1,955,553,nan,1,957,183,nan,1,907,417,nan,1,931,594,nan,1
1114,231,nan,1,1113,231,nan,1,nan,nan,nan,1,1114,386,nan,1,964,547,nan,1,955,184,nan,1,909,379,nan,1,930,584,nan,1
1137,230,nan,1,1097,231,nan,1,nan,nan,nan,1,1111,386,nan,1,974,529,nan,1,950,189,nan,1,912,343,nan,1,931,575,nan,1
1155,228,nan,1,1059,246,nan,1,nan,nan,nan,1,1110,392,nan,1,972,501,nan,1,951,181,nan,1,931,322,nan,1,937,569,nan,1
1174,221,nan,1,1039,268,nan,1,1635,19,nan,1,1108,403,nan,1,951,474,nan,1,972,163,nan,1,942,316,nan,1,931,560,nan,1
